playerID,year,stint,tmID,lgID,GP,Min,W,L,T/OL,ENG,SHO,GA,SA,PostGP,PostMin,PostW,PostL,PostT,PostENG,PostSHO,PostGA,PostSA
romanro01,1983,1,PIT,NHL,18,1020,6,11,0,0,1,78,629,0,0,0,0,0,0,0,0,0
romanro01,1984,1,PIT,NHL,31,1629,9,17,2,1,1,120,974,0,0,0,0,0,0,0,0,0
romanro01,1985,1,PIT,NHL,46,2684,21,20,3,6,2,159,1394,0,0,0,0,0,0,0,0,0
romanro01,1986,1,PIT,NHL,25,1438,9,11,2,1,0,87,713,0,0,0,0,0,0,0,0,0
romanro01,1986,2,BOS,NHL,1,60,0,1,0,0,0,6,34,0,0,0,0,0,0,0,0,0
romanro01,1993,1,PIT,NHL,2,125,1,0,1,0,0,3,56,0,0,0,0,0,0,0,0,0
rosatmi01,1998,1,WAS,NHL,1,28,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
roussdo01,1991,1,PHI,NHL,17,922,7,8,2,0,1,40,437,0,0,0,0,0,0,0,0,0
roussdo01,1992,1,PHI,NHL,34,1769,13,11,5,1,1,111,933,0,0,0,0,0,0,0,0,0
roussdo01,1993,1,PHI,NHL,60,3285,29,20,5,3,1,183,1762,0,0,0,0,0,0,0,0,0
roussdo01,1994,1,PHI,NHL,19,1075,11,7,0,1,1,42,486,1,23,0,0,0,0,0,0,8
roussdo01,1995,1,PHI,NHL,9,456,2,3,2,0,1,22,178,0,0,0,0,0,0,0,0,0
roussdo01,1995,2,WIN,NHL,7,285,2,2,0,0,0,16,134,0,0,0,0,0,0,0,0,0
roussdo01,1998,1,ANA,NHL,18,884,4,5,4,1,1,37,478,0,0,0,0,0,0,0,0,0
roussdo01,1999,1,ANA,NHL,20,988,6,5,3,1,1,52,445,0,0,0,0,0,0,0,0,0
roussdo01,2000,1,ANA,NHL,13,653,2,5,2,2,0,31,295,0,0,0,0,0,0,0,0,0
roussdo01,2000,2,EDM,NHL,8,348,1,4,0,1,0,21,151,0,0,0,0,0,0,0,0,0
roypa01,1984,1,MTL,NHL,1,20,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
roypa01,1985,1,MTL,NHL,47,2651,23,18,3,3,1,148,1185,20,1218,15,5,0,2,1,39,506
roypa01,1986,1,MTL,NHL,46,2686,22,16,6,6,1,131,1210,6,330,4,2,0,0,0,22,173
roypa01,1987,1,MTL,NHL,45,2586,23,12,9,0,3,125,1248,8,430,3,4,0,1,0,24,218
roypa01,1988,1,MTL,NHL,48,2744,33,5,6,2,4,113,1228,19,1206,13,6,0,2,2,42,528
roypa01,1989,1,MTL,NHL,54,3173,31,16,5,2,3,134,1524,11,641,5,6,0,1,1,26,292
roypa01,1990,1,MTL,NHL,48,2835,25,15,6,3,1,128,1362,13,785,7,5,0,0,0,40,394
roypa01,1991,1,MTL,NHL,67,3935,36,22,8,7,5,155,1806,11,686,4,7,0,2,1,30,312
roypa01,1992,1,MTL,NHL,62,3595,31,25,5,5,2,192,1814,20,1293,16,4,0,3,0,46,647
roypa01,1993,1,MTL,NHL,68,3867,35,17,11,4,7,161,1956,6,375,3,3,0,0,0,16,228
roypa01,1994,1,MTL,NHL,43,2566,17,20,6,3,1,127,1357,0,0,0,0,0,0,0,0,0
roypa01,1995,1,MTL,NHL,22,1260,12,9,1,0,1,62,667,0,0,0,0,0,0,0,0,0
roypa01,1995,2,COL,NHL,39,2305,22,15,1,3,1,103,1130,22,1454,16,6,0,0,3,51,649
roypa01,1996,1,COL,NHL,62,3698,38,15,7,3,7,143,1861,17,1034,10,7,0,2,3,38,559
roypa01,1997,1,COL,NHL,65,3835,31,19,13,5,4,153,1825,7,430,3,4,0,1,0,18,191
roypa01,1998,1,COL,NHL,61,3648,32,19,8,4,5,139,1673,19,1173,11,8,0,1,1,52,650
roypa01,1999,1,COL,NHL,63,3704,32,21,8,5,2,141,1640,17,1039,11,6,0,1,3,31,431
roypa01,2000,1,COL,NHL,62,3585,40,13,7,5,4,132,1513,23,1451,16,7,0,0,4,41,622
roypa01,2001,1,COL,NHL,63,3773,32,23,8,6,9,122,1629,21,1241,11,10,0,3,3,52,572
roypa01,2002,1,COL,NHL,63,3769,35,15,13,3,5,137,1723,7,423,3,4,0,0,1,16,177
rudkoco01,2002,1,STL,NHL,1,30,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
rupppa01,1963,1,DET,NHL,1,60,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
rutheji01,1970,1,DET,NHL,29,1498,7,15,3,3,1,94,0,0,0,0,0,0,0,0,0,0
rutheji01,1971,1,PIT,NHL,40,2160,17,15,5,2,1,116,0,4,240,0,4,0,0,0,14,0
rutheji01,1972,1,PIT,NHL,49,2660,20,22,5,3,3,129,0,0,0,0,0,0,0,0,0,0
rutheji01,1973,1,PIT,NHL,26,1432,7,12,4,1,0,82,0,0,0,0,0,0,0,0,0,0
rutheji01,1973,2,DET,NHL,25,1420,9,11,4,0,0,86,0,0,0,0,0,0,0,0,0,0
rutheji01,1974,1,DET,NHL,59,3478,20,29,10,1,2,217,0,0,0,0,0,0,0,0,0,0
rutheji01,1975,1,DET,NHL,44,2640,13,25,6,4,4,158,0,0,0,0,0,0,0,0,0,0
rutheji01,1976,1,DET,NHL,48,2740,7,34,6,1,0,180,0,0,0,0,0,0,0,0,0,0
rutheji01,1977,1,DET,NHL,43,2468,20,17,4,1,1,134,0,3,180,2,1,0,0,0,12,0
rutheji01,1978,1,DET,NHL,32,1892,13,14,5,2,1,103,0,0,0,0,0,0,0,0,0,0
rutheji01,1979,1,DET,NHL,23,1326,6,13,3,1,1,92,0,0,0,0,0,0,0,0,0,0
rutheji01,1980,1,DET,NHL,10,600,2,6,2,0,0,43,0,0,0,0,0,0,0,0,0,0
rutheji01,1980,2,TOR,NHL,18,961,4,10,2,2,0,82,0,0,0,0,0,0,0,0,0,0
rutheji01,1980,3,LAK,NHL,3,180,3,0,0,0,0,10,0,1,20,0,0,0,0,0,2,0
rutheji01,1981,1,LAK,NHL,7,380,3,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0
rutheji01,1982,1,DET,NHL,1,60,0,1,0,0,0,7,39,0,0,0,0,0,0,0,0,0
rutlewa01,1967,1,LAK,NHL,45,2444,20,18,4,2,2,117,0,3,149,1,1,0,0,0,8,0
rutlewa01,1968,1,LAK,NHL,17,921,6,7,4,0,0,56,0,5,229,1,3,0,1,0,12,0
rutlewa01,1969,1,LAK,NHL,20,960,2,12,1,0,0,68,0,0,0,0,0,0,0,0,0,0
rutlewa01,1972,1,HOU,WHA,36,2163,20,14,2,3,0,110,1192,7,423,4,3,0,1,0,20,0
rutlewa01,1973,1,HOU,WHA,25,1509,12,12,1,0,0,84,737,0,0,0,0,0,0,0,0,0
rutlewa01,1974,1,HOU,WHA,35,2092,20,15,0,0,2,113,1045,0,0,0,0,0,0,0,0,0
rutlewa01,1975,1,HOU,WHA,25,1456,14,10,0,1,1,77,780,4,200,2,1,0,0,0,10,0
rutlewa01,1976,1,HOU,WHA,42,2512,23,14,4,1,3,132,1209,2,120,4,5,0,0,0,4,54
rutlewa01,1977,1,HOU,WHA,12,634,4,7,0,0,0,47,360,3,239,1,2,0,0,0,21,0
sabouda01,2003,1,CAL,NHL,4,169,0,3,0,0,0,10,66,0,0,0,0,0,0,0,0,0
sabouda01,2005,1,PIT,NHL,1,21,0,1,0,0,0,4,14,0,0,0,0,0,0,0,0,0
saloto01,1994,1,NYI,NHL,6,358,1,5,0,0,0,18,189,0,0,0,0,0,0,0,0,0
saloto01,1995,1,NYI,NHL,10,523,1,7,1,3,0,35,250,0,0,0,0,0,0,0,0,0
saloto01,1996,1,NYI,NHL,58,3208,20,27,8,7,5,151,1576,0,0,0,0,0,0,0,0,0
saloto01,1997,1,NYI,NHL,62,3461,23,29,5,9,4,152,1617,0,0,0,0,0,0,0,0,0
saloto01,1998,1,NYI,NHL,51,3018,17,26,7,5,5,132,1368,0,0,0,0,0,0,0,0,0
saloto01,1998,2,EDM,NHL,13,700,8,2,2,0,0,27,279,4,296,0,4,0,0,0,11,149
saloto01,1999,1,EDM,NHL,70,4164,27,28,13,0,2,162,1875,5,297,1,4,0,0,0,14,133
saloto01,2000,1,EDM,NHL,73,4364,36,25,12,5,8,179,1856,6,406,2,4,0,1,0,15,187
saloto01,2001,1,EDM,NHL,69,4035,30,28,10,5,6,149,1713,0,0,0,0,0,0,0,0,0
saloto01,2002,1,EDM,NHL,65,3814,29,27,8,4,4,172,1708,6,343,2,4,0,1,0,18,161
saloto01,2003,1,EDM,NHL,44,2487,17,18,6,1,3,107,1024,0,0,0,0,0,0,0,0,0
saloto01,2003,2,COL,NHL,5,304,1,3,1,0,0,12,136,1,27,0,0,0,0,0,0,7
sandsch01,1939,1,MTL,NHL,1,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
sandsmi01,1984,1,MNS,NHL,3,139,0,3,0,0,0,14,88,0,0,0,0,0,0,0,0,0
sandsmi01,1986,1,MNS,NHL,3,163,0,2,0,1,0,12,104,0,0,0,0,0,0,0,0,0
sanfocu01,2002,1,STL,NHL,8,397,5,1,0,0,1,13,148,0,0,0,0,0,0,0,0,0
sanfocu01,2005,1,STL,NHL,34,1830,13,13,5,4,3,81,885,0,0,0,0,0,0,0,0,0
sanzani01,1975,1,DOT,WHA,1,20,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0
sarjege01,1994,1,STL,NHL,4,120,1,0,0,0,0,6,52,0,0,0,0,0,0,0,0,0
sarjege01,1995,1,SJS,NHL,4,171,0,2,1,1,0,14,87,0,0,0,0,0,0,0,0,0
sauvebo01,1976,1,BUF,NHL,4,184,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0
sauvebo01,1977,1,BUF,NHL,11,480,6,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0
sauvebo01,1978,1,BUF,NHL,29,1610,10,10,7,0,0,100,0,3,181,1,2,0,0,0,9,0
sauvebo01,1979,1,BUF,NHL,32,1880,20,8,4,1,4,74,0,8,501,6,2,0,1,2,17,0
sauvebo01,1980,1,BUF,NHL,35,2100,16,10,9,2,2,111,0,0,0,0,0,0,0,0,0,0
sauvebo01,1981,1,BUF,NHL,14,760,6,1,5,1,0,35,0,0,0,0,0,0,0,0,0,0
sauvebo01,1981,2,DET,NHL,41,2365,11,25,4,5,0,165,0,0,0,0,0,0,0,0,0,0
sauvebo01,1982,1,BUF,NHL,54,3110,25,20,7,3,1,179,1393,10,545,6,4,0,0,2,28,0
sauvebo01,1983,1,BUF,NHL,40,2375,22,13,4,0,0,138,1050,2,41,0,1,0,0,0,5,14
sauvebo01,1984,1,BUF,NHL,27,1564,13,10,3,1,0,84,581,0,0,0,0,0,0,0,0,0
sauvebo01,1985,1,CHI,NHL,38,2099,19,13,2,2,0,138,1210,2,99,0,2,0,1,0,8,61
sauvebo01,1986,1,CHI,NHL,46,2660,19,19,5,0,1,159,1497,4,245,0,4,0,0,0,15,136
sauvebo01,1987,1,NJD,NHL,34,1803,10,16,3,2,0,107,823,5,238,2,1,0,0,0,13,118
sauvebo01,1988,1,NJD,NHL,15,720,4,5,1,2,0,56,333,0,0,0,0,0,0,0,0,0
sauveph01,2003,1,COL,NHL,17,986,7,7,3,2,0,50,479,0,0,0,0,0,0,0,0,0
sauveph01,2005,1,CAL,NHL,8,402,3,3,0,0,0,22,202,0,0,0,0,0,0,0,0,0
sauveph01,2005,2,PHO,NHL,5,187,0,4,0,1,0,17,128,0,0,0,0,0,0,0,0,0
sawchte01,1949,1,DET,NHL,7,420,4,3,0,0,1,16,0,0,0,0,0,0,0,0,0,0
sawchte01,1950,1,DET,NHL,70,4200,44,13,13,0,11,139,0,6,463,2,4,0,0,1,13,0
sawchte01,1951,1,DET,NHL,70,4200,44,14,12,0,12,133,0,8,480,8,0,0,0,4,5,0
sawchte01,1952,1,DET,NHL,63,3780,32,15,16,0,9,120,0,6,372,2,4,0,0,1,21,0
sawchte01,1953,1,DET,NHL,67,4004,35,19,13,0,12,129,0,12,751,8,4,0,0,2,20,0
sawchte01,1954,1,DET,NHL,68,4040,40,17,11,0,12,132,0,11,660,8,3,0,0,1,26,0
sawchte01,1955,1,BOS,NHL,68,4080,22,33,13,0,9,181,0,0,0,0,0,0,0,0,0,0
sawchte01,1956,1,BOS,NHL,34,2040,18,10,6,0,2,81,0,0,0,0,0,0,0,0,0,0
sawchte01,1957,1,DET,NHL,70,4200,29,29,12,0,3,207,0,4,252,0,4,0,0,0,19,0
sawchte01,1958,1,DET,NHL,67,4020,23,36,8,0,5,209,0,0,0,0,0,0,0,0,0,0
sawchte01,1959,1,DET,NHL,58,3480,24,20,14,0,5,156,0,6,405,2,4,0,0,0,20,0
sawchte01,1960,1,DET,NHL,37,2150,12,16,8,0,2,113,0,8,465,5,3,0,0,1,18,0
sawchte01,1961,1,DET,NHL,43,2580,14,21,8,0,5,143,0,0,0,0,0,0,0,0,0,0
sawchte01,1962,1,DET,NHL,48,2781,22,16,7,0,3,119,0,11,660,5,6,0,0,0,36,0
sawchte01,1963,1,DET,NHL,53,3140,25,20,7,2,5,138,0,13,677,6,5,0,0,1,31,0
sawchte01,1964,1,TOR,NHL,36,2160,17,13,6,0,1,92,0,1,60,0,1,0,0,0,3,0
sawchte01,1965,1,TOR,NHL,27,1521,10,11,3,1,1,80,0,2,120,0,2,0,0,0,6,0
sawchte01,1966,1,TOR,NHL,28,1409,15,5,4,0,2,66,0,10,565,6,4,0,0,0,25,0
sawchte01,1967,1,LAK,NHL,36,1936,11,14,6,2,2,99,0,5,280,2,3,0,0,1,18,0
sawchte01,1968,1,DET,NHL,13,641,3,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0
sawchte01,1969,1,NYR,NHL,8,412,3,1,2,0,1,20,0,3,80,0,1,0,0,0,6,0
schaejo01,1959,1,NYR,NHL,1,39,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
schaejo01,1960,1,NYR,NHL,1,47,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
schaeno01,2005,1,SJS,NHL,7,352,5,1,0,1,1,11,138,0,0,0,0,0,0,0,0,0
schafpa01,1996,1,BOS,NHL,3,77,0,0,0,1,0,6,25,0,0,0,0,0,0,0,0,0
schwaco01,1995,1,NJD,NHL,10,331,0,3,0,0,0,12,119,0,0,0,0,0,0,0,0,0
schwaco01,1996,1,TBL,NHL,31,1462,11,12,1,2,2,74,719,0,0,0,0,0,0,0,0,0
schwaco01,1997,1,TBL,NHL,16,821,2,9,1,2,1,40,370,0,0,0,0,0,0,0,0,0
schwaco01,1998,1,TBL,NHL,40,2146,8,25,3,2,0,126,1153,0,0,0,0,0,0,0,0,0
schwaco01,1999,1,VAN,NHL,6,269,2,1,1,0,0,16,115,0,0,0,0,0,0,0,0,0
schwaco01,2001,1,TOR,NHL,30,1646,12,10,5,1,1,75,707,1,12,0,0,0,0,0,0,5
schwaco01,2002,1,NJD,NHL,11,614,5,3,1,0,1,15,223,2,28,0,0,0,0,0,0,8
schwaco01,2003,1,NJD,NHL,3,187,2,0,1,0,1,2,68,0,0,0,0,0,0,0,0,0
scottro01,1983,1,NYR,NHL,9,485,2,3,3,1,0,29,254,0,0,0,0,0,0,0,0,0
scottro01,1985,1,NYR,NHL,4,156,0,3,0,0,0,11,56,0,0,0,0,0,0,0,0,0
scottro01,1986,1,NYR,NHL,1,65,0,0,1,0,0,5,35,0,0,0,0,0,0,0,0,0
scottro01,1987,1,NYR,NHL,2,90,1,1,0,0,0,6,41,0,0,0,0,0,0,0,0,0
scottro01,1989,1,LAK,NHL,12,654,5,6,0,2,0,40,321,1,32,0,0,0,0,0,4,10
scotttr01,2000,1,LAK,NHL,1,25,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0
sevigri01,1979,1,MTL,NHL,11,632,5,4,2,3,0,31,0,0,0,0,0,0,0,0,0,0
sevigri01,1980,1,MTL,NHL,33,1777,20,4,3,0,2,71,0,3,180,0,3,0,2,0,13,0
sevigri01,1981,1,MTL,NHL,19,1027,11,4,2,1,0,53,0,0,0,0,0,0,0,0,0,0
sevigri01,1982,1,MTL,NHL,38,2130,15,11,8,5,1,122,1045,1,28,0,0,0,0,0,0,0
sevigri01,1983,1,MTL,NHL,40,2203,16,18,2,3,1,124,946,2,0,0,0,0,0,0,0,0
sevigri01,1984,1,QUE,NHL,20,1104,10,6,2,0,1,62,491,0,0,0,0,0,0,0,0,0
sevigri01,1985,1,QUE,NHL,11,468,3,5,1,0,0,33,242,0,0,0,0,0,0,0,0,0
sevigri01,1986,1,QUE,NHL,4,144,0,2,0,0,0,11,56,0,0,0,0,0,0,0,0,0
sharpsc01,1991,1,CAL,NHL,1,65,0,0,1,0,0,4,40,0,0,0,0,0,0,0,0,0
shawji01,1974,1,TOT,WHA,21,1055,7,9,1,1,0,70,611,5,262,2,2,0,0,0,18,0
shawji01,1975,1,TOT,WHA,16,777,4,7,1,0,0,63,506,0,0,0,0,0,0,0,0,0
shielal01,1931,1,NYA,NHL,1,41,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
shielst01,1995,1,BUF,NHL,2,75,1,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0
shielst01,1996,1,BUF,NHL,13,789,3,8,2,2,0,39,447,10,570,4,6,0,3,1,26,334
shielst01,1997,1,BUF,NHL,16,785,3,6,4,0,0,37,408,0,0,0,0,0,0,0,0,0
shielst01,1998,1,SJS,NHL,37,2162,15,11,8,1,4,80,1011,1,60,0,1,0,0,0,6,36
shielst01,1999,1,SJS,NHL,67,3797,27,30,8,3,4,162,1826,12,696,5,7,0,1,0,36,323
shielst01,2000,1,SJS,NHL,21,1135,6,8,5,1,2,47,531,0,0,0,0,0,0,0,0,0
shielst01,2001,1,ANA,NHL,33,1777,9,20,2,4,0,79,850,0,0,0,0,0,0,0,0,0
shielst01,2002,1,BOS,NHL,36,2112,12,13,9,2,0,97,930,2,119,0,2,0,0,0,6,58
shielst01,2003,1,FLO,NHL,16,732,3,6,1,0,0,42,346,0,0,0,0,0,0,0,0,0
shielst01,2005,1,ATL,NHL,5,266,1,2,1,0,0,19,129,0,0,0,0,0,0,0,0,0
shtalmi01,1993,1,ANA,NHL,10,543,3,4,1,1,0,24,265,0,0,0,0,0,0,0,0,0
shtalmi01,1994,1,ANA,NHL,18,810,4,7,1,2,0,49,448,0,0,0,0,0,0,0,0,0
shtalmi01,1995,1,ANA,NHL,30,1637,7,16,3,2,0,85,814,0,0,0,0,0,0,0,0,0
shtalmi01,1996,1,ANA,NHL,24,1079,7,8,1,4,2,52,539,4,211,0,3,0,1,0,10,162
shtalmi01,1997,1,ANA,NHL,40,2049,13,18,5,3,1,110,1031,0,0,0,0,0,0,0,0,0
shtalmi01,1998,1,EDM,NHL,34,1819,12,17,3,2,3,81,782,0,0,0,0,0,0,0,0,0
shtalmi01,1998,2,PHO,NHL,4,243,1,2,1,1,0,9,104,0,0,0,0,0,0,0,0,0
shtalmi01,1999,1,PHO,NHL,15,904,7,6,2,3,2,36,370,0,0,0,0,0,0,0,0,0
shtalmi01,1999,2,FLO,NHL,15,882,8,4,2,0,0,34,369,0,0,0,0,0,0,0,0,0
shulmri01,1997,1,NJD,NHL,1,62,0,1,0,0,0,2,30,0,0,0,0,0,0,0,0,0
shulmri01,1999,1,FLO,NHL,1,60,1,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0
sidorpe01,1987,1,HAR,NHL,1,60,0,1,0,0,0,6,36,0,0,0,0,0,0,0,0,0
sidorpe01,1988,1,HAR,NHL,44,2635,22,18,4,1,4,133,1207,2,124,0,2,0,0,0,8,45
sidorpe01,1989,1,HAR,NHL,46,2703,19,19,7,4,1,161,1203,7,429,3,4,0,0,0,23,193
sidorpe01,1990,1,HAR,NHL,52,2953,21,22,7,4,1,164,1284,6,359,2,4,0,0,0,24,174
sidorpe01,1991,1,HAR,NHL,35,1995,9,19,6,3,2,111,940,0,0,0,0,0,0,0,0,0
sidorpe01,1992,1,OTT,NHL,64,3388,8,46,3,7,0,250,1737,0,0,0,0,0,0,0,0,0
sidorpe01,1993,1,NJD,NHL,3,130,0,3,0,1,0,6,55,0,0,0,0,0,0,0,0,0
sidorpe01,1997,1,NJD,NHL,1,20,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0
sigaljo01,2005,1,BOS,NHL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simmodo01,1956,1,BOS,NHL,26,1560,13,9,4,0,4,63,0,10,600,5,5,0,0,2,29,0
simmodo01,1957,1,BOS,NHL,39,2288,15,14,9,0,5,93,0,11,671,6,5,0,0,1,27,0
simmodo01,1958,1,BOS,NHL,58,3480,24,26,8,0,3,184,0,0,0,0,0,0,0,0,0,0
simmodo01,1959,1,BOS,NHL,28,1680,12,13,3,0,2,94,0,0,0,0,0,0,0,0,0,0
simmodo01,1960,1,BOS,NHL,18,1080,3,9,6,0,1,59,0,0,0,0,0,0,0,0,0,0
simmodo01,1961,1,TOR,NHL,9,540,5,3,1,0,1,21,0,3,165,2,1,0,0,0,8,0
simmodo01,1962,1,TOR,NHL,28,1680,15,8,5,0,1,70,0,0,0,0,0,0,0,0,0,0
simmodo01,1963,1,TOR,NHL,21,1191,9,9,1,2,3,63,0,0,0,0,0,0,0,0,0,0
simmodo01,1965,1,NYR,NHL,11,491,1,6,1,0,0,37,0,0,0,0,0,0,0,0,0,0
simmodo01,1967,1,NYR,NHL,5,300,2,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0
simmodo01,1968,1,NYR,NHL,5,206,2,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0
simmoga01,1974,1,CLF,NHL,34,2029,10,21,3,2,2,124,0,0,0,0,0,0,0,0,0,0
simmoga01,1975,1,CLF,NHL,40,2360,15,19,5,4,2,131,0,0,0,0,0,0,0,0,0,0
simmoga01,1976,1,CLE,NHL,15,840,2,8,4,1,1,51,0,0,0,0,0,0,0,0,0,0
simmoga01,1976,2,LAK,NHL,4,240,1,2,1,1,0,16,0,1,20,0,0,0,0,0,1,0
simmoga01,1977,1,LAK,NHL,14,693,2,7,2,1,0,44,0,0,0,0,0,0,0,0,0,0
skidmpa01,1981,1,STL,NHL,2,120,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
skorowa01,1981,1,CHI,NHL,1,60,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0
skorowa01,1984,1,CHI,NHL,27,1396,11,9,3,2,2,75,775,2,33,0,0,0,0,0,6,28
skorowa01,1985,1,CHI,NHL,1,60,0,1,0,0,0,6,45,0,0,0,0,0,0,0,0,0
skorowa01,1986,1,CHI,NHL,3,155,1,0,1,0,0,7,90,0,0,0,0,0,0,0,0,0
skorowa01,1987,1,EDM,NHL,3,61,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0
skudrpe01,1997,1,PIT,NHL,17,851,6,4,3,2,0,26,341,0,0,0,0,0,0,0,0,0
skudrpe01,1998,1,PIT,NHL,37,1914,15,11,5,6,3,89,822,0,0,0,0,0,0,0,0,0
skudrpe01,1999,1,PIT,NHL,20,922,5,7,3,2,1,48,374,1,20,0,0,0,0,0,1,11
skudrpe01,2000,1,BUF,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skudrpe01,2000,2,BOS,NHL,25,1116,6,12,1,1,0,62,511,0,0,0,0,0,0,0,0,0
skudrpe01,2001,1,VAN,NHL,23,1166,10,8,2,2,1,47,508,2,96,0,1,0,0,0,5,46
skudrpe01,2002,1,VAN,NHL,23,1192,9,5,6,1,1,54,522,0,0,0,0,0,0,0,0,0
smithal02,1965,1,TOR,NHL,2,62,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
smithal02,1966,1,TOR,NHL,1,60,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
smithal02,1968,1,TOR,NHL,7,335,2,2,1,0,0,16,0,0,0,0,0,0,0,0,0,0
smithal02,1969,1,PIT,NHL,46,2555,15,20,8,3,2,129,0,3,180,1,2,0,0,0,10,0
smithal02,1970,1,PIT,NHL,46,2472,9,22,9,0,2,128,0,0,0,0,0,0,0,0,0,0
smithal02,1971,1,DET,NHL,43,2500,18,20,4,4,4,135,0,0,0,0,0,0,0,0,0,0
smithal02,1972,1,NEW,WHA,51,3059,31,19,1,1,3,162,1535,15,909,12,3,0,0,0,49,0
smithal02,1973,1,NEW,WHA,55,3194,30,21,2,4,2,164,1569,7,399,3,4,0,0,1,21,0
smithal02,1974,1,NEW,WHA,59,3494,33,21,4,5,2,202,1725,6,366,2,4,0,0,0,28,0
smithal02,1975,1,BUF,NHL,14,840,9,3,2,1,0,43,0,1,17,0,0,0,0,0,1,0
smithal02,1976,1,BUF,NHL,7,265,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
smithal02,1977,1,NEW,WHA,55,3246,30,20,3,1,2,174,1510,3,120,0,2,0,1,0,14,0
smithal02,1978,1,NEW,WHA,40,2396,17,17,5,2,1,132,1124,4,153,1,2,0,0,0,12,0
smithal02,1979,1,HAR,NHL,30,1754,11,10,8,2,2,107,0,2,120,0,2,0,0,0,10,0
smithal02,1980,1,COR,NHL,37,1909,9,18,4,4,0,151,0,0,0,0,0,0,0,0,0,0
smithbi01,1971,1,LAK,NHL,5,300,1,3,1,0,0,23,0,0,0,0,0,0,0,0,0,0
smithbi01,1972,1,NYI,NHL,37,2122,7,24,3,0,0,147,0,0,0,0,0,0,0,0,0,0
smithbi01,1973,1,NYI,NHL,46,2615,9,23,12,5,0,134,0,0,0,0,0,0,0,0,0,0
smithbi01,1974,1,NYI,NHL,58,3368,21,18,17,3,3,156,0,6,333,1,4,0,1,0,23,0
smithbi01,1975,1,NYI,NHL,39,2254,19,10,9,3,3,98,0,8,437,4,3,0,0,0,21,0
smithbi01,1976,1,NYI,NHL,36,2089,21,8,6,1,2,87,0,10,580,7,3,0,0,0,27,0
smithbi01,1977,1,NYI,NHL,38,2154,20,8,8,2,2,95,0,1,47,0,0,0,0,0,1,0
smithbi01,1978,1,NYI,NHL,40,2261,25,8,4,0,1,108,0,5,315,4,1,0,0,1,10,0
smithbi01,1979,1,NYI,NHL,38,2114,15,14,7,4,2,104,0,20,1198,15,4,0,0,1,56,0
smithbi01,1980,1,NYI,NHL,41,2363,22,10,8,4,2,129,0,17,994,14,3,0,0,0,42,0
smithbi01,1981,1,NYI,NHL,46,2685,32,9,4,0,0,133,0,18,1120,15,3,0,0,1,47,0
smithbi01,1982,1,NYI,NHL,41,2340,18,14,7,2,1,112,1195,17,962,13,3,0,0,2,43,0
smithbi01,1983,1,NYI,NHL,42,2279,23,13,2,0,2,130,1252,21,1190,12,8,0,0,0,54,567
smithbi01,1984,1,NYI,NHL,37,2090,18,14,3,1,0,133,1100,6,342,3,3,0,0,0,19,182
smithbi01,1985,1,NYI,NHL,41,2308,20,14,4,2,1,143,1204,1,60,0,1,0,1,0,4,34
smithbi01,1986,1,NYI,NHL,40,2252,14,18,5,3,1,132,1007,2,67,0,0,0,1,0,1,22
smithbi01,1987,1,NYI,NHL,38,2107,17,14,5,1,2,113,1062,0,0,0,0,0,0,0,0,0
smithbi01,1988,1,NYI,NHL,17,730,3,11,0,2,0,54,364,0,0,0,0,0,0,0,0,0
smithga01,1965,1,TOR,NHL,3,118,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
smithga01,1966,1,TOR,NHL,2,115,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
smithga01,1967,1,OAK,NHL,21,1129,2,13,4,1,1,60,0,0,0,0,0,0,0,0,0,0
smithga01,1968,1,OAK,NHL,54,2993,21,24,7,1,4,148,0,7,420,3,4,0,0,0,23,0
